1)	2.04518
2)	1.99177
3)	2.05146
4)	2.0169
5)	1.91323
6)	2.00119
7)	1.93836
8)	1.9415
9)	1.98234
10)	2.0546
11)	2.00434
12)	1.98549
13)	2.02319
14)	1.97606
15)	2.01376
16)	2.02633
17)	2.02004
18)	1.9635
19)	1.90695
20)	2.04204
21)	2.02633
22)	2.0169
23)	2.00119
24)	2.0546
25)	1.99805
26)	1.92265
27)	1.9258
28)	1.86611
29)	2.05774
30)	2.0169
31)	2.01376
32)	1.96664
33)	1.9635
34)	1.94779
35)	2.00748
36)	2.06403
37)	1.96664
38)	1.88181
39)	1.96978
40)	1.99177
41)	2.0923
42)	1.94779
43)	1.99805
44)	2.02004
45)	1.90066
46)	2.00434
47)	2.02633
48)	1.96664
49)	1.9792
50)	2.0546
51)	1.95721
52)	1.98234
53)	1.96978
54)	2.12058
55)	1.91009
56)	1.98863
57)	2.02633
58)	2.02633
59)	1.96035
60)	2.00434
61)	2.0169
62)	1.99805
63)	2.02947
64)	1.99491
65)	1.93208
66)	1.98863
67)	2.00119
68)	2.04204
69)	2.04832
70)	1.9635
71)	1.98549
72)	2.07659
73)	1.9258
74)	1.99805
75)	1.91637
76)	1.9792
77)	2.01062
78)	2.03261
79)	2.02633
80)	1.97292
81)	2.02947
82)	1.94465
83)	2.04518
84)	2.06403
85)	1.92265
86)	2.08602
87)	1.99177
88)	2.03575
89)	1.9792
90)	1.9258
91)	2.00119
92)	1.91323
93)	2.00119
94)	1.99491
95)	2.0169
96)	1.96035
97)	1.99177
98)	1.9258
99)	2.01376
100)	2.03575
101)	2.0546
102)	2.0169
103)	2.03261
104)	1.96978
105)	2.02633
106)	2.04518
107)	2.04204
108)	2.07973
109)	1.98863
110)	1.97292
111)	1.9792
112)	2.01062
113)	2.07659
114)	2.00434
115)	1.99177
116)	1.98863
117)	1.99177
118)	1.96664
119)	1.91323
120)	1.97606
121)	1.9635
122)	2.07031
123)	1.9792
124)	1.96978
125)	1.99805
126)	1.95407
127)	2.05774
128)	2.07973
129)	1.96664
130)	1.95093
131)	1.92894
132)	2.00119
133)	2.06403
134)	2.0169
135)	1.8881
136)	1.95721
137)	2.07659
138)	2.02947
139)	2.07031
140)	2.01062
141)	2.08288
142)	2.07031
143)	1.95093
144)	2.00119
145)	2.03261
146)	1.94465
147)	1.97606
148)	2.04204
149)	1.9792
150)	2.01062
151)	2.07031
152)	2.01376
153)	1.99805
154)	2.00434
155)	1.93522
156)	2.02004
157)	2.0169
158)	1.97606
159)	1.96035
160)	1.96978
161)	1.98549
162)	1.93522
163)	1.97292
164)	2.08288
165)	2.00434
166)	2.03261
167)	1.93522
168)	2.01062
169)	1.96664
170)	2.07345
171)	1.94779
172)	1.98234
173)	2.03261
174)	1.99177
175)	1.94465
176)	1.98549
177)	2.07031
178)	1.98863
179)	1.9635
180)	1.96978
181)	2.07031
182)	1.98863
183)	1.94465
184)	1.9792
185)	1.99177
186)	2.03889
187)	2.01062
188)	2.00119
189)	1.92265
190)	2.00434
191)	2.00119
192)	2.00748
193)	2.10487
194)	1.96035
195)	1.94779
196)	1.98863
197)	2.07345
198)	2.04204
199)	2.02319
200)	1.9258
201)	1.96978
202)	2.00119
203)	1.95093
204)	2.10173
205)	2.01062
206)	1.98863
207)	1.94465
208)	2.07659
209)	1.97606
210)	1.96664
211)	2.08288
212)	1.95407
213)	2.00748
214)	1.93208
215)	2.02947
216)	1.99491
217)	1.9635
218)	1.99177
219)	1.9792
220)	2.00748
221)	1.93522
222)	2.01062
223)	2.04204
224)	2.06717
225)	1.9635
226)	2.05146
227)	2.03575
228)	1.97606
229)	2.03889
230)	2.00119
231)	2.06717
232)	2.02319
233)	2.02319
234)	1.98234
235)	1.9792
236)	2.02319
237)	1.99805
238)	1.97606
239)	2.02319
240)	2.06403
241)	2.07031
242)	1.94465
243)	1.92894
244)	1.96035
245)	2.03575
246)	2.01376
247)	1.96664
248)	2.02004
249)	1.93208
250)	2.04518
251)	1.91951
252)	2.03575
253)	1.99177
254)	2.04204
255)	2.04204
256)	2.02004
257)	2.02633
258)	2.02633
259)	2.05774
260)	1.95093
261)	2.06088
262)	1.9635
263)	2.02947
264)	2.0169
265)	1.95407
266)	2.01062
267)	2.04204
268)	1.96664
269)	2.03575
270)	2.01062
271)	2.04518
272)	2.01376
273)	1.9792
274)	2.0923
275)	2.09544
276)	1.95407
277)	2.02947
278)	2.10487
279)	2.07973
280)	2.04832
281)	2.08916
282)	1.99805
283)	1.99491
284)	1.9415
285)	2.02004
286)	1.9258
287)	1.96978
288)	1.91323
289)	1.99805
290)	2.02004
291)	2.01376
292)	1.90381
293)	2.07031
294)	1.97606
295)	2.06088
296)	2.04518
297)	2.02633
298)	2.00748
299)	1.93836
300)	2.06088
301)	2.02319
302)	2.04518
303)	2.05146
304)	2.06717
305)	1.96978
306)	1.98863
307)	1.97292
308)	1.97292
309)	1.9792
310)	1.98549
311)	2.00434
312)	2.09858
313)	1.97606
314)	2.03889
315)	2.12058
316)	1.91323
317)	2.04518
318)	1.94779
319)	2.03575
320)	1.96035
321)	1.99177
322)	1.98863
323)	2.02633
324)	2.05774
325)	1.93836
326)	1.95407
327)	2.04204
328)	2.03889
329)	2.07973
330)	1.98863
331)	2.00748
332)	2.02947
333)	2.0546
334)	2.03575
335)	2.06717
336)	1.86296
337)	2.06403
338)	2.05774
339)	1.99491
340)	2.04204
341)	1.96978
342)	1.9415
343)	1.96664
344)	1.97606
345)	1.93208
346)	1.94465
347)	2.11115
348)	1.91951
349)	1.99805
350)	1.98549
351)	1.96978
352)	1.94465
353)	2.01062
354)	2.0169
355)	2.00748
356)	2.08288
357)	2.00748
358)	2.03889
359)	2.04518
360)	1.94779
361)	1.96035
362)	1.9792
363)	1.98234
364)	2.03261
365)	1.90695
366)	1.9415
367)	2.07031
368)	1.9635
369)	1.99177
370)	1.96664
371)	2.04832
372)	2.02947
373)	1.99805
374)	1.98234
375)	2.01062
376)	2.06717
377)	1.99177
378)	2.02004
379)	1.93208
380)	2.00748
381)	1.9792
382)	2.02319
383)	1.9792
384)	2.08288
385)	2.10173
386)	2.06717
387)	1.96664
388)	2.02947
389)	2.06403
390)	2.02319
391)	1.9635
392)	2.04832
393)	1.98549
394)	1.99177
395)	1.91323
396)	1.96978
397)	1.86296
398)	2.03261
399)	1.99805
400)	1.9635
401)	2.00748
402)	1.95721
403)	2.0169
404)	1.97292
405)	1.89752
406)	2.0169
407)	2.03261
408)	1.95721
409)	1.99491
410)	1.99491
411)	2.03575
412)	2.06088
413)	1.9635
414)	1.97606
415)	1.95407
416)	1.98234
417)	1.9635
418)	1.96978
419)	2.04832
420)	1.96035
421)	1.99177
422)	1.91637
423)	1.91323
424)	1.95721
425)	1.99805
426)	2.06717
427)	1.98549
428)	1.9415
429)	1.9415
430)	1.98549
431)	1.98549
432)	1.99805
433)	2.04204
434)	1.92265
435)	2.00119
436)	1.91323
437)	1.95093
438)	1.93836
439)	1.97606
440)	1.95721
441)	2.02004
442)	1.92894
443)	1.93208
444)	1.96664
445)	2.08602
446)	2.03261
447)	2.04204
448)	2.07659
449)	2.02633
450)	2.00434
451)	1.89752
452)	1.92894
453)	1.96978
454)	2.01062
455)	2.01376
456)	2.03889
457)	2.06088
458)	2.06088
459)	2.07345
460)	1.99805
461)	1.96035
462)	1.99491
463)	2.03889
464)	1.97606
465)	2.02004
466)	2.00119
467)	1.92265
468)	1.93522
469)	1.98549
470)	1.98234
471)	1.97606
472)	2.08916
473)	1.98549
474)	1.99491
475)	1.9635
476)	2.00748
477)	1.89438
478)	2.04204
479)	2.03261
480)	2.06088
481)	2.02004
482)	1.91637
483)	2.05774
484)	1.94465
485)	1.98549
486)	1.96978
487)	1.98863
488)	2.03889
489)	2.00748
490)	2.04204
491)	1.94465
492)	2.0546
493)	2.03889
494)	2.00748
495)	1.98863
496)	2.02319
497)	2.03889
498)	1.97292
499)	1.97292
500)	1.98863
501)	1.98549
502)	2.0169
503)	1.98549
504)	1.98549
505)	2.01062
506)	2.06403
507)	1.97606
508)	1.93208
509)	2.00119
510)	2.00748
511)	2.03575
512)	1.96035
513)	1.9635
514)	2.05146
515)	1.9635
516)	1.93836
517)	1.99491
518)	2.01376
519)	2.08916
520)	2.06088
521)	2.06403
522)	2.02947
523)	1.9415
524)	1.9792
525)	1.98234
526)	2.00434
527)	1.95407
528)	2.00434
529)	2.00434
530)	2.05774
531)	2.02633
532)	2.0169
533)	2.02004
534)	2.04832
535)	1.84097
536)	2.00748
537)	1.92894
538)	2.06403
539)	2.03575
540)	1.9635
541)	2.03261
542)	2.0169
543)	1.92265
544)	1.97606
545)	2.01376
546)	1.96664
547)	2.00434
548)	1.96664
549)	2.02004
550)	1.94465
551)	1.9415
552)	2.04832
553)	1.96978
554)	1.96664
555)	2.05774
556)	2.13
557)	2.07345
558)	1.90381
559)	1.99805
560)	2.03261
561)	1.91637
562)	1.97606
563)	2.04204
564)	1.96978
565)	2.03261
566)	2.00434
567)	2.02319
568)	2.05774
569)	1.95407
570)	2.03575
571)	2.06717
572)	1.98549
573)	2.00434
574)	2.00119
575)	2.0169
576)	1.98863
577)	2.0169
578)	1.95093
579)	2.00434
580)	2.02633
581)	2.03889
582)	1.94465
583)	1.99805
584)	1.98863
585)	2.00434
586)	1.94465
587)	1.9415
588)	2.07345
589)	2.00434
590)	2.00119
591)	2.07659
592)	2.04518
593)	1.98549
594)	2.05774
595)	2.0546
596)	2.07973
597)	2.01062
598)	2.06088
599)	1.98549
600)	1.96664
601)	2.02633
602)	2.0923
603)	2.03261
604)	2.00119
605)	1.99805
606)	2.04832
607)	2.00434
608)	1.99805
609)	2.0169
610)	1.9792
611)	2.02633
612)	2.06403
613)	2.02319
614)	1.85354
615)	1.98234
616)	1.96664
617)	2.02319
618)	2.03889
619)	1.93836
620)	2.05146
621)	1.96978
622)	1.98863
623)	2.03889
624)	1.96664
625)	2.05146
626)	2.06717
627)	1.99491
628)	1.95721
629)	1.9635
630)	2.10173
631)	1.91323
632)	2.01376
633)	1.96978
634)	2.01376
635)	1.95721
636)	1.99491
637)	2.05774
638)	2.01062
639)	2.07973
640)	2.09858
641)	1.95093
642)	2.00434
643)	2.02947
644)	2.03261
645)	1.96664
646)	1.9792
647)	1.99177
648)	2.07345
649)	1.9415
650)	1.98234
651)	2.04832
652)	1.91637
653)	2.05146
654)	2.0923
655)	2.00119
656)	1.95093
657)	1.99491
658)	2.02633
659)	2.03261
660)	1.93208
661)	2.06717
662)	1.97606
663)	2.07973
664)	2.02319
665)	1.99491
666)	2.10487
667)	1.95093
668)	2.04832
669)	2.07031
670)	2.0169
671)	1.99491
672)	2.04204
673)	2.02633
674)	1.99491
675)	1.90066
676)	1.95407
677)	2.00119
678)	2.06403
679)	1.99177
680)	1.99177
681)	1.87867
682)	2.00434
683)	1.92265
684)	1.95407
685)	1.93208
686)	1.9415
687)	1.93522
688)	1.97606
689)	1.99177
690)	2.0169
691)	1.86925
692)	1.99805
693)	1.9792
694)	2.02319
695)	1.96035
696)	1.9415
697)	1.99491
698)	2.01376
699)	2.05774
700)	2.00119
701)	2.00119
702)	1.98863
703)	1.98549
704)	2.02004
705)	2.01376
706)	1.98863
707)	1.94779
708)	2.01376
709)	2.02319
710)	1.91951
711)	2.02004
712)	1.96035
713)	2.06717
714)	1.98234
715)	1.98549
716)	1.9635
717)	2.01376
718)	1.9635
719)	1.96978
720)	2.00748
721)	1.91951
722)	2.01062
723)	2.04204
724)	2.06403
725)	2.00748
726)	2.01376
