1)	1.97323
2)	2.00811
3)	1.99711
4)	1.99554
5)	2.02884
6)	1.977
7)	1.97072
8)	2.00716
9)	1.99585
10)	2.00779
11)	2.03073
12)	1.96758
13)	1.99303
14)	2.00811
15)	2.00151
16)	2.01439
17)	2.00339
18)	2.01062
19)	2.00434
20)	1.9968
21)	1.99837
22)	2.00119
23)	1.99994
24)	2.03575
25)	1.99303
26)	2.01533
27)	2.01565
28)	2.0301
29)	2.00779
30)	1.9924
31)	1.999
32)	1.97638
33)	2.0257
34)	1.97355
35)	2.01439
36)	1.97858
37)	1.97575
38)	2.02664
39)	2.00905
40)	1.99711
41)	1.99334
42)	1.97135
43)	2.02538
44)	2.00968
45)	2.00779
46)	1.99177
47)	1.98297
48)	1.98392
49)	1.98486
50)	1.9858
51)	2.0213
52)	2.02507
53)	2.00245
54)	1.99585
55)	1.99208
56)	2.01973
57)	2.01439
58)	2.02099
59)	1.98706
60)	1.99617
61)	1.99774
62)	1.98957
63)	1.99334
64)	2.02444
65)	1.98769
66)	1.95061
67)	1.99962
68)	1.99271
69)	1.97481
70)	1.99994
71)	1.97889
72)	1.97732
73)	2.0323
74)	1.98674
75)	2.00654
76)	1.9924
77)	1.99554
78)	1.98454
79)	2.00968
80)	1.98894
81)	1.98109
82)	2.02067
83)	1.98203
84)	1.98517
85)	1.98926
86)	1.99585
87)	2.00371
88)	2.00873
89)	2.00528
90)	1.97889
91)	1.98329
92)	1.97512
93)	2.02067
94)	2.00999
95)	2.00277
96)	2.01439
97)	2.00371
98)	2.00779
99)	1.99742
100)	1.95847
101)	2.00936
102)	2.00245
103)	2.00685
104)	2.01345
105)	2.01533
106)	1.99208
107)	1.97826
108)	2.01942
109)	1.98549
110)	2.02381
111)	2.01313
112)	2.0169
113)	1.99303
114)	2.02947
115)	1.9836
116)	1.99208
117)	2.02067
118)	2.00811
119)	1.99334
120)	2.00465
121)	1.98077
122)	1.99805
123)	1.97889
124)	2.02004
125)	2.01627
126)	2.00654
127)	1.99491
128)	1.98643
129)	2.00151
130)	2.02193
131)	1.96727
132)	1.99491
133)	1.99648
134)	2.01408
135)	1.98706
136)	1.98329
137)	1.97732
138)	1.98172
139)	2.00528
140)	2.00873
141)	1.9924
142)	2.01627
143)	1.99805
144)	2.00591
145)	2.00119
146)	1.999
147)	2.01565
148)	2.00465
149)	2.00277
150)	2.01502
151)	1.99397
152)	2.00308
153)	2.01282
154)	1.98109
155)	2.01565
156)	2.0213
157)	2.00277
158)	2.00308
159)	2.01188
160)	2.01565
161)	1.9924
162)	2.00654
163)	2.00119
164)	1.98203
165)	2.00308
166)	1.9814
167)	1.99742
168)	1.99931
169)	2.00654
170)	1.98109
171)	1.98769
172)	1.97889
173)	2.00559
174)	1.98046
175)	2.03858
176)	2.01062
177)	2.00654
178)	1.99931
179)	2.00182
180)	1.98015
181)	2.01408
182)	1.98172
183)	2.01313
184)	2.0213
185)	1.98015
186)	2.01659
187)	1.98234
188)	2.01439
189)	1.96884
190)	1.9968
191)	2.01627
192)	2.0147
193)	1.99711
194)	1.99271
195)	1.98203
196)	2.00716
197)	2.01062
198)	1.99837
199)	1.9968
200)	1.99554
201)	1.9924
202)	2.02381
203)	1.98423
204)	1.98643
205)	2.00465
206)	1.99208
207)	1.99617
208)	2.0125
209)	1.97983
210)	1.999
211)	1.99051
212)	1.97292
213)	2.00277
214)	2.02538
215)	1.99742
216)	2.0147
217)	1.99868
218)	1.96255
219)	1.988
220)	1.99617
221)	1.98926
222)	1.99303
223)	1.97889
224)	1.99585
225)	1.99114
226)	1.98486
227)	1.98234
228)	2.00339
229)	2.01659
230)	1.99962
231)	2.00057
232)	1.99931
233)	2.02884
234)	1.99962
235)	1.98769
236)	1.99774
237)	2.0213
238)	2.00748
239)	2.00528
240)	2.01188
241)	1.98643
242)	1.99648
243)	1.99271
244)	1.99617
245)	2.00465
246)	2.00496
247)	2.00339
248)	1.99774
249)	2.00182
250)	1.988
251)	1.99994
252)	2.01502
253)	2.01596
254)	2.00151
255)	1.98988
256)	1.99774
257)	1.99523
258)	1.98203
259)	1.999
260)	2.01879
261)	2.00685
262)	2.00214
263)	1.98737
264)	1.99837
265)	2.02067
266)	1.99177
267)	1.9968
268)	1.9792
269)	1.988
270)	2.00182
271)	2.00308
272)	1.98517
273)	1.99491
274)	1.99271
275)	1.99774
276)	2.01439
