861)	2.0257
862)	2.00622
863)	1.99051
864)	1.99931
865)	1.96475
866)	2.0169
867)	2.02444
868)	1.97041
869)	1.988
870)	1.97858
871)	1.9968
872)	1.99742
873)	2.00182
874)	1.97355
875)	2.00371
876)	2.01376
877)	2.00811
878)	1.96161
879)	1.99051
880)	2.0125
881)	1.98486
882)	1.97543
883)	2.0125
884)	2.0301
885)	2.00182
886)	2.0125
887)	2.00873
888)	2.01942
889)	2.01062
890)	2.00371
891)	2.03575
892)	2.02193
893)	1.99931
894)	1.99051
895)	2.00182
896)	1.97481
897)	2.03701
898)	1.97166
899)	2.00245
900)	1.98172
901)	1.97292
902)	1.99931
903)	1.9591
904)	2.01627
905)	2.03387
906)	1.99177
907)	1.99617
908)	2.00308
909)	1.96161
910)	1.96915
911)	2.01313
912)	2.00434
913)	1.97858
914)	2.03764
915)	1.99491
916)	2.00057
917)	1.97041
918)	2.0169
919)	1.98172
920)	2.02947
921)	2.00622
922)	2.03701
923)	2.01439
924)	1.96224
925)	1.98486
926)	2.00559
927)	1.99617
928)	2.0169
929)	1.988
930)	2.03261
931)	2.02758
932)	1.9968
933)	1.98737
934)	1.99491
935)	2.02193
936)	1.98109
937)	1.96224
938)	2.02947
939)	1.95721
940)	1.98234
941)	1.98737
942)	1.988
943)	2.04204
944)	2.00245
945)	1.98863
946)	1.97732
947)	2.03952
948)	2.00371
949)	1.9792
950)	2.03135
951)	1.98988
952)	1.9968
953)	1.98988
954)	1.9924
955)	1.9635
956)	2.04141
957)	1.96098
958)	1.95721
959)	2.01188
960)	1.98046
961)	2.02444
962)	1.96789
963)	1.98549
964)	2.02821
965)	2.00119
966)	2.02633
967)	1.9924
968)	1.97795
969)	1.98423
970)	1.9968
971)	1.99491
972)	2.02884
973)	2.03261
974)	1.9792
975)	2.00936
976)	2.00119
977)	2.03261
978)	1.98988
979)	1.99051
980)	1.99617
981)	1.99742
982)	1.99303
983)	1.97732
984)	1.97104
985)	2.00559
986)	2.00245
987)	1.99491
988)	2.00308
989)	2.04518
990)	1.99868
991)	1.988
992)	1.99742
993)	1.98172
994)	2.01188
995)	1.97858
996)	1.96852
997)	1.98926
998)	1.96098
999)	2.01313
1000)	1.97355
1001)	2.00999
1002)	2.01439
1003)	2.00182
1004)	1.988
1005)	2.01627
1006)	1.96915
1007)	2.00308
1008)	1.99177
1009)	1.99491
1010)	1.94779
1011)	2.01062
1012)	1.96538
1013)	2.00496
1014)	1.95156
1015)	1.98172
1016)	2.02633
1017)	2.00308
1018)	1.95721
1019)	2.00559
1020)	1.99114
1021)	2.00434
1022)	2.01062
1023)	2.00308
1024)	1.98172
1025)	2.00559
1026)	1.99742
1027)	1.96852
1028)	2.00622
1029)	1.99428
1030)	2.01062
1031)	1.94779
1032)	1.99742
1033)	1.99994
1034)	1.97669
1035)	2.03135
1036)	2.00685
1037)	1.98423
1038)	1.99617
1039)	1.98234
1040)	1.99868
1041)	1.99868
1042)	2.01879
1043)	2.02444
1044)	2.02633
1045)	1.98674
1046)	1.98863
1047)	2.00434
1048)	1.99303
1049)	2.00434
1050)	1.98109
1051)	2.04958
1052)	2.00057
1053)	1.97543
1054)	1.97292
1055)	1.95721
1056)	1.97795
1057)	2.00999
1058)	2.01439
1059)	2.03324
1060)	1.99365
1061)	1.96161
1062)	1.97229
1063)	1.96412
1064)	2.01188
1065)	1.99994
1066)	1.97229
1067)	1.97355
1068)	1.99931
1069)	1.98674
1070)	2.03261
1071)	1.98926
1072)	2.00622
1073)	1.97041
1074)	2.00245
1075)	1.9924
1076)	1.98549
1077)	2.02381
1078)	2.01565
1079)	1.97292
1080)	1.95219
1081)	1.97166
1082)	2.03952
1083)	1.99994
1084)	2.00999
1085)	1.98611
1086)	2.03324
1087)	1.98737
1088)	1.98486
1089)	2.01313
1090)	1.96915
1091)	1.99931
1092)	2.00559
1093)	1.99114
1094)	1.99554
1095)	1.98988
1096)	1.99428
1097)	2.02381
1098)	1.95596
1099)	2.03701
1100)	1.95219
1101)	2.00496
1102)	2.02256
1103)	2.00182
1104)	1.99868
1105)	2.00685
1106)	1.98737
1107)	2.02256
1108)	1.99491
1109)	2.00685
1110)	2.02884
1111)	2.03575
1112)	1.97858
1113)	1.99554
1114)	2.00559
1115)	2.03952
1116)	2.00308
1117)	2.0125
1118)	2.03764
1119)	1.96538
1120)	2.0345
1121)	1.96538
1122)	1.97795
1123)	2.04643
1124)	1.96727
1125)	1.988
1126)	1.97669
1127)	1.97606
1128)	1.99365
1129)	1.96664
1130)	2.01125
1131)	2.00371
1132)	1.97732
1133)	1.97481
1134)	1.99428
1135)	2.00622
1136)	1.94779
1137)	2.0213
1138)	1.97543
1139)	1.98674
1140)	1.99114
1141)	1.99931
1142)	2.00936
1143)	2.00622
1144)	2.0125
1145)	2.00811
1146)	1.95093
1147)	2.01879
1148)	2.00748
1149)	1.97292
1150)	1.98234
1151)	2.00308
1152)	2.01627
1153)	2.00057
1154)	1.99428
1155)	1.97418
1156)	1.988
1157)	1.97355
1158)	2.01062
1159)	2.05146
1160)	1.98737
1161)	1.9792
1162)	2.01062
1163)	2.04455
1164)	2.03261
1165)	2.02067
1166)	2.04141
1167)	1.99554
1168)	1.99428
1169)	2.00685
1170)	1.99051
1171)	2.01753
1172)	1.988
1173)	2.02004
1174)	2.00308
1175)	1.98863
1176)	2.04329
1177)	2.00245
1178)	1.99114
1179)	1.96098
1180)	2.01502
1181)	1.99994
1182)	1.97418
1183)	2.00811
1184)	1.9836
1185)	2.00434
1186)	1.98863
1187)	2.01125
1188)	1.98486
1189)	2.01816
1190)	1.98926
1191)	1.97104
1192)	1.98109
1193)	1.97104
1194)	1.99617
1195)	1.99805
1196)	1.97795
1197)	1.97292
1198)	2.00308
1199)	1.98737
1200)	1.97983
1201)	1.98988
1202)	2.00999
1203)	2.01502
1204)	2.00119
1205)	2.04266
1206)	2.00748
1207)	1.96098
1208)	1.98863
1209)	1.98234
1210)	2.00811
1211)	1.98109
1212)	2.00308
1213)	2.03827
1214)	1.99742
1215)	2.00057
1216)	2.02067
1217)	1.99805
1218)	2.01565
1219)	1.99491
1220)	2.00434
1221)	1.94213
1222)	1.99554
1223)	1.99365
1224)	2.02507
1225)	1.99742
1226)	2.00245
1227)	2.01502
1228)	1.9924
1229)	2.00936
1230)	1.9924
1231)	2.00559
1232)	1.98611
1233)	2.00182
1234)	1.98549
1235)	2.01565
1236)	2.04078
1237)	2.00496
1238)	1.97418
1239)	1.97669
1240)	2.02256
1241)	2.00936
1242)	1.97104
1243)	2.01627
1244)	2.02884
1245)	2.01816
1246)	1.99931
1247)	1.9836
1248)	2.05649
1249)	1.98234
1250)	1.99365
1251)	2.0257
1252)	2.01376
1253)	1.97983
1254)	1.99051
1255)	2.00873
1256)	1.97166
1257)	1.99303
1258)	2.04015
1259)	2.01816
1260)	2.00685
1261)	1.99365
1262)	1.99868
1263)	2.05774
1264)	2.01376
1265)	2.01816
1266)	1.99931
1267)	1.94904
1268)	1.97983
1269)	2.00936
1270)	1.94842
1271)	2.00559
1272)	2.02067
1273)	1.99428
1274)	2.00622
1275)	2.02821
1276)	2.0169
1277)	2.00245
1278)	2.00559
1279)	2.00371
1280)	1.97983
1281)	1.97041
1282)	1.99177
1283)	2.01942
1284)	1.99114
1285)	2.05586
1286)	2.01313
1287)	1.9968
1288)	1.99994
1289)	1.96538
1290)	1.98046
1291)	1.97292
1292)	1.97292
1293)	2.02444
1294)	1.9924
1295)	2.02758
1296)	2.00371
1297)	2.02319
1298)	2.01942
1299)	1.95344
1300)	2.00559
1301)	1.95658
1302)	1.96915
1303)	2.00559
1304)	1.94465
1305)	2.03952
1306)	1.97292
1307)	1.98611
1308)	2.03261
1309)	2.00119
1310)	2.04581
1311)	2.00119
1312)	1.9924
1313)	1.99365
1314)	2.0257
1315)	2.03198
1316)	2.01627
1317)	2.01062
1318)	1.97166
1319)	2.0169
1320)	2.00434
1321)	2.0213
1322)	2.01062
1323)	1.99554
1324)	2.00811
1325)	2.0345
1326)	2.01565
1327)	2.02067
1328)	1.99491
1329)	2.00811
1330)	1.96789
1331)	1.94213
1332)	1.98988
1333)	1.96727
1334)	2.02319
1335)	1.99365
1336)	2.01125
1337)	1.99491
1338)	2.04455
1339)	1.95281
1340)	2.01942
1341)	1.98674
1342)	1.98046
1343)	1.9968
1344)	2.02758
1345)	1.98926
1346)	2.02758
1347)	1.99805
1348)	2.03073
1349)	2.02256
1350)	2.01942
1351)	1.97732
1352)	1.95721
1353)	1.99365
1354)	2.00182
1355)	2.02507
1356)	2.00685
1357)	1.988
1358)	1.96161
1359)	2.02256
1360)	2.00434
1361)	2.00936
1362)	1.99617
1363)	1.98486
1364)	2.00999
1365)	1.97041
1366)	1.96412
1367)	2.02821
1368)	2.01062
1369)	2.01816
1370)	1.9924
1371)	2.02256
1372)	1.99428
1373)	1.97104
1374)	2.01502
1375)	1.95721
1376)	2.02758
1377)	1.96161
1378)	1.94213
1379)	1.99617
1380)	2.00811
1381)	1.98737
1382)	2.01125
1383)	1.98423
1384)	1.98297
1385)	1.97292
1386)	2.01188
1387)	1.98549
1388)	2.00559
1389)	2.0125
1390)	1.96601
1391)	1.98988
1392)	2.00622
1393)	2.00873
1394)	2.00182
1395)	2.02444
1396)	2.04329
1397)	2.01062
1398)	1.98234
1399)	2.00245
1400)	2.04015
1401)	2.00685
1402)	1.97606
1403)	2.00622
1404)	1.9635
1405)	2.02381
1406)	1.95721
1407)	1.99994
1408)	2.02821
1409)	1.98109
1410)	1.9924
1411)	2.00245
1412)	2.03198
1413)	1.91511
1414)	1.99177
1415)	2.01313
1416)	2.02758
1417)	1.99868
1418)	1.99805
1419)	2.02319
1420)	1.9836
1421)	1.96098
1422)	1.98046
1423)	1.98172
1424)	2.03198
1425)	1.99114
1426)	1.96727
1427)	2.01188
1428)	1.98611
1429)	1.98046
1430)	2.00182
1431)	2.00559
1432)	1.988
1433)	2.00622
1434)	1.98423
1435)	2.03324
1436)	2.02319
1437)	2.01062
1438)	2.01816
1439)	2.01376
1440)	2.01439
1441)	2.0345
1442)	1.99868
1443)	1.98926
1444)	2.01627
1445)	1.99051
1446)	2.00496
1447)	2.02004
1448)	1.98549
1449)	1.97732
1450)	1.98172
1451)	1.97292
1452)	2.00748
1453)	2.01125
1454)	1.98486
1455)	2.00182
1456)	1.99114
1457)	1.99051
1458)	1.9968
1459)	2.01062
1460)	2.01376
1461)	1.96538
1462)	1.98926
1463)	2.06403
1464)	2.01879
1465)	1.94653
1466)	2.0125
1467)	1.98737
1468)	2.00559
1469)	1.98109
1470)	1.97355
1471)	1.97669
1472)	2.00811
1473)	2.03512
1474)	2.01188
1475)	1.99491
1476)	2.00245
1477)	1.98549
1478)	1.99491
1479)	1.9635
1480)	2.00371
1481)	1.97543
1482)	2.00308
1483)	2.00182
1484)	2.02067
1485)	2.01439
1486)	2.00999
1487)	2.04015
1488)	1.99428
1489)	2.04078
1490)	1.97669
1491)	1.97543
1492)	2.04769
1493)	1.97355
1494)	1.96978
1495)	1.98926
1496)	1.98988
1497)	2.01062
1498)	2.02193
1499)	2.00057
1500)	1.99554
1501)	1.96915
1502)	2.02947
1503)	2.02758
1504)	2.05272
1505)	1.98549
1506)	1.98046
1507)	2.03073
1508)	1.96915
1509)	2.06654
1510)	2.04015
1511)	2.02381
1512)	1.99303
1513)	2.00245
1514)	1.98297
1515)	2.00308
1516)	2.02884
1517)	2.03387
1518)	1.96412
1519)	1.97543
1520)	1.98234
1521)	1.98046
1522)	2.03324
1523)	1.9924
1524)	1.97104
1525)	2.02444
1526)	1.99805
1527)	2.02193
1528)	1.97481
1529)	2.00057
1530)	1.99931
1531)	1.99805
1532)	1.99303
1533)	2.0125
1534)	2.00622
1535)	1.97355
1536)	1.99051
1537)	1.96538
1538)	2.00371
1539)	2.00057
1540)	2.03575
1541)	2.02947
1542)	2.02256
1543)	2.06465
1544)	1.98863
1545)	1.99177
1546)	2.02444
1547)	1.99554
1548)	1.99805
1549)	2.02947
1550)	2.00873
1551)	1.98863
1552)	1.99491
1553)	2.01502
1554)	1.9968
1555)	2.01565
1556)	1.97858
1557)	2.02193
1558)	2.00496
1559)	1.97732
1560)	2.00496
1561)	1.99805
1562)	2.03198
1563)	1.98611
1564)	1.9459
1565)	2.05397
1566)	1.99554
1567)	2.00119
1568)	1.99177
1569)	1.96412
1570)	1.99617
1571)	1.99554
1572)	1.98737
1573)	2.00873
1574)	1.99303
1575)	2.00308
1576)	2.01753
1577)	1.99177
1578)	1.9836
1579)	2.00873
1580)	2.01313
1581)	1.97041
1582)	2.01942
1583)	2.02004
1584)	1.99114
1585)	2.00182
1586)	1.98046
1587)	1.97229
1588)	2.03135
1589)	2.03198
1590)	2.01816
1591)	1.9792
1592)	2.03198
1593)	1.98423
1594)	2.0301
1595)	1.98674
1596)	1.98674
1597)	2.01188
1598)	2.00559
1599)	1.97606
1600)	1.9968
1601)	1.99742
1602)	2.03261
1603)	2.0257
1604)	2.0125
1605)	2.00622
1606)	1.9968
1607)	2.02004
1608)	2.00245
1609)	1.97229
1610)	1.99805
1611)	1.99051
1612)	2.00873
1613)	2.05334
1614)	2.0257
1615)	1.95533
1616)	1.9924
1617)	2.01942
1618)	1.98549
1619)	2.00057
1620)	1.99868
1621)	1.98988
1622)	2.03764
1623)	1.99051
1624)	2.03135
1625)	2.01376
1626)	1.99868
1627)	2.02067
1628)	2.01879
1629)	2.03701
1630)	2.01376
1631)	1.98988
1632)	1.97481
1633)	1.97041
1634)	1.97481
1635)	2.00119
1636)	1.98486
1637)	2.01439
1638)	2.00057
1639)	2.01502
1640)	2.03387
1641)	1.98737
1642)	1.96098
1643)	1.99868
1644)	2.00622
1645)	1.97543
1646)	2.02004
1647)	1.99428
1648)	1.98234
1649)	2.03198
1650)	1.96727
1651)	2.01188
1652)	2.02256
1653)	1.98549
1654)	1.99365
1655)	1.98926
1656)	2.01376
1657)	2.00119
1658)	1.94465
1659)	1.9968
1660)	1.97669
1661)	2.0125
1662)	1.99428
1663)	2.00182
1664)	1.99051
1665)	1.9924
1666)	2.01502
1667)	1.97292
1668)	1.96852
